page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
-41,Employment Law in Egypt 2021,28,5,7.0,"[-2.78521236e-02 -4.80376603e-03 -4.97839190e-02 -5.86051941e-02
 -4.41767834e-03 -3.94042023e-02 -5.34105056e-04  5.95691353e-02
 -8.65884591e-03 -6.23244904e-02 -4.79612872e-02 -2.96554789e-02
 -3.13970298e-02 -2.41401125e-04  1.40659017e-02 -2.17959657e-02
 -4.25609313e-02  1.53400563e-02 -2.38298229e-03  4.14731055e-02
 -6.44297078e-02 -4.99686189e-02 -9.84103326e-03  3.40173580e-02
  1.58414667e-04 -6.97274739e-03  2.02857815e-02  2.69187111e-02
  3.88520509e-02 -1.62563100e-02  1.18052335e-02  8.24366510e-03
 -6.37701619e-03 -5.03359474e-02  2.07167808e-02 -6.19111694e-02
  1.51398731e-03 -1.86021477e-02  6.62094802e-02  2.69957595e-02
  8.80825892e-02 -7.92817678e-03 -6.40544370e-02 -1.43096494e-02
 -2.87919026e-02  2.46682577e-02  1.31841395e-02  2.88805254e-02
 -1.70165151e-02  4.64861244e-02  3.72963436e-02  4.16401438e-02
  4.55117263e-02  2.54168287e-02  2.98418663e-02 -3.94657366e-02
  7.20547885e-03  1.02013133e-01  4.14563343e-02  9.95891448e-03
 -3.28038298e-02 -5.55391796e-02 -4.45264801e-02  3.70830521e-02
 -2.95025692e-03 -1.50425057e-03 -9.04674828e-03  6.54270127e-02
  5.55416606e-02 -9.24544502e-03  4.46437895e-02  6.65042326e-02
 -1.66275334e-02  3.09994095e-04  1.23685813e-02 -3.05210182e-04
 -3.84476297e-02 -1.37374923e-02 -1.97345186e-02  4.13854644e-02
  3.69571447e-02  6.43146709e-02 -5.31454990e-03  5.92600703e-02
 -2.25352179e-02 -1.04773743e-02  2.24880837e-02  6.27792161e-03
 -7.01132277e-03  2.07260866e-02  2.21560448e-02 -3.34343351e-02
  3.13811228e-02 -2.58536022e-02  2.51410669e-03 -4.45704050e-02
 -4.30261381e-02  2.19173655e-02 -1.00834984e-02  1.57662444e-02
  1.06100533e-02  1.83792841e-02  4.08962332e-02  3.04775741e-02
 -3.96999568e-02  7.28071341e-03  9.03330336e-04 -3.89218852e-02
 -2.34718416e-02  6.64589331e-02  4.08662893e-02  5.93171865e-02
  2.73821652e-02  3.45739871e-02 -1.14278374e-02  9.63350199e-03
  5.24155330e-03 -2.43627559e-02  2.51552137e-03  3.12697440e-02
  3.32835652e-02 -6.30469900e-03 -6.99845478e-02  6.04803413e-02
  6.59447238e-02  6.78352639e-02 -7.27225468e-02 -1.04994951e-02
 -6.80745319e-02  3.80488491e-04  2.34490819e-02  3.08166631e-02
  2.15068609e-02 -3.16123366e-02  5.90119734e-02 -2.13983934e-02
 -8.49068239e-02  2.51995330e-03  6.32537678e-02  1.75425522e-02
  2.74633151e-02  2.24640537e-02 -7.42399786e-03  2.95897592e-02
  6.69747218e-02  7.82639626e-03  7.72874244e-03 -1.76773462e-02
 -9.40784439e-03  2.10720650e-03  6.44478723e-02  1.22449677e-02
 -1.01016993e-02 -3.55309388e-03 -2.53802091e-02  4.86690598e-03
 -4.52715904e-02  5.06373718e-02  7.97039047e-02  6.02963381e-03
 -1.51644265e-02 -4.57591154e-02  2.73583364e-02  2.60774828e-02
 -2.61663250e-03 -5.16458750e-02 -5.29801764e-04 -3.99760492e-02
 -5.17764781e-03  6.15931535e-03  6.74948171e-02 -5.22399228e-03
  2.87722200e-02 -1.07008847e-03 -1.78438518e-02 -3.52237537e-03
 -1.90511160e-02 -3.29244547e-02 -4.22661640e-02 -9.30825714e-03
 -2.72875540e-02  4.19608541e-02  2.53551584e-02  2.81083994e-02
  2.08304394e-02  1.11789508e-02 -1.88074261e-02  2.94038970e-02
 -1.74161827e-03 -2.61221044e-02 -1.08967107e-02  2.11840477e-02
  2.05145180e-02 -7.11987913e-02  5.85717261e-02  5.00565916e-02
  5.29783145e-02  1.57672539e-02  1.20384432e-02  2.82661561e-02
  3.80613953e-02 -4.35794517e-02  2.34638993e-02 -1.32832937e-02
  5.77258095e-02  2.36839764e-02 -4.54364419e-02  5.19867018e-02
  8.32958706e-03  5.76217426e-03 -3.92986787e-03 -3.36624198e-02
  7.51096085e-02 -2.79177376e-03  2.19305381e-02 -2.46565305e-02
  1.90264173e-02  1.66115668e-02  6.96307123e-02 -1.09493714e-02
  8.27518525e-04 -6.06560614e-03 -9.03216656e-03  1.00943716e-02
  6.47219196e-02  2.10760422e-02  1.18845273e-02  4.05146554e-02
 -2.72045396e-02 -5.14167845e-02  4.57584038e-02  2.90406886e-02
 -2.20487565e-02 -2.65998188e-02  5.16471751e-02  5.84845096e-02
  3.54171395e-02  1.86267011e-02 -9.80106667e-02 -1.83197726e-02
  1.80964060e-02  3.36030461e-02  5.54570816e-02  4.11409419e-04
 -2.35465840e-02 -1.12646865e-02  2.58111185e-03 -1.02071976e-02
 -5.52644730e-02 -5.00932224e-02  2.85060741e-02  3.26372832e-02
 -6.84647355e-03 -1.07315518e-02  8.44403133e-02  2.18293834e-02
  2.34905593e-02 -1.09303631e-02  6.27643019e-02 -4.73105684e-02
  4.48959544e-02  3.44177224e-02 -1.14285657e-02  5.43791451e-04
  4.51448709e-02 -9.00129974e-02  2.80295629e-02  1.08348913e-02
 -8.26518908e-02 -1.95749942e-02  2.89495755e-02  3.39963026e-02
 -1.30093182e-02  3.10258586e-02  2.13071890e-03 -6.38156291e-03
 -3.64286527e-02 -5.02815209e-02 -4.05218787e-02  8.06448795e-03
 -1.44420080e-02 -3.59288557e-03 -4.55324054e-02 -3.23264673e-02
  1.77966747e-02 -2.30649784e-02 -5.98827042e-02 -3.30755971e-02
 -1.24850664e-02 -3.94128822e-02  3.18941325e-02 -1.87873729e-02
 -1.20525835e-02  1.14643751e-02 -6.14556903e-03  5.06756753e-02
  3.50459479e-03 -2.08241157e-02 -3.41525525e-02  3.57262343e-02
  3.29292268e-02 -4.44704108e-03  7.17465952e-02  2.23340541e-02
 -4.48880251e-03  1.96969770e-02  1.28021725e-02 -2.83982977e-02
 -4.83929627e-02  1.31858857e-02  2.22333684e-03 -1.55398995e-02
  2.42722742e-02  4.26729806e-02 -2.56743818e-03  1.43313324e-02
 -4.13473807e-02 -3.32383141e-02 -3.10712941e-02  4.35436815e-02
  3.11124342e-04  9.18809138e-03 -3.90624553e-02  3.94065119e-02
 -4.61435691e-02  3.38119604e-02 -3.78956571e-02  4.54029301e-03
  6.00040033e-02  1.91132836e-02  3.94085571e-02 -4.15012427e-02
  6.95726201e-02 -5.40765226e-02 -1.68373697e-02  3.57959308e-02
 -2.48026736e-02 -4.67402488e-02 -2.99825636e-03  4.04627137e-02
 -4.12709974e-02 -9.31350216e-02 -2.68863309e-02  4.39367145e-02
 -5.30669000e-03  3.49454470e-02  1.47224059e-02 -3.05056199e-02
 -2.89977528e-02 -5.06994464e-02 -7.85807054e-03  3.00167757e-03
 -4.55567241e-02 -3.14439535e-02 -9.23515931e-02  7.87273720e-02
 -7.61794224e-02 -2.68771984e-02 -3.81671893e-03 -7.22413287e-02
 -3.24721215e-03 -4.89820614e-02 -4.59617488e-02 -3.76481712e-02
 -4.18411754e-02  1.16674264e-03 -2.17033066e-02  2.31008548e-02
  1.83595344e-02  3.53173167e-02  1.49790607e-02  3.72820953e-03
 -3.28653939e-02 -1.51729798e-02 -3.39509994e-02  3.35725471e-02
  8.53822846e-03  1.86691303e-02  8.51463818e-04  2.23023146e-02
 -1.51508916e-02 -4.01584767e-02  2.10492201e-02 -7.02432245e-02
  2.07882635e-02  4.58268039e-02 -1.06715867e-02 -4.30398509e-02
 -5.12641259e-02  4.06481558e-03  4.25176043e-03 -1.59395058e-02
  2.08766423e-02  4.03057709e-02 -2.00766493e-02  7.49512622e-03
  8.35193098e-02  2.26648506e-02 -2.76392344e-02  4.11970466e-02
  5.13129830e-02 -3.16212811e-02  4.83652093e-02  1.29238190e-02
 -5.98588912e-03 -5.04415892e-02  3.98007147e-02 -8.21918026e-02
  6.19766079e-02 -1.43791130e-02 -4.83204611e-02  7.67606171e-03
  2.66254954e-02  3.34123820e-02 -1.76711138e-02  1.16555486e-02
  6.61538467e-02  6.65587280e-03 -5.95190749e-02  2.07625255e-02
  8.31478089e-03  4.80006225e-02  9.92181804e-03 -3.45003344e-02
  9.53834224e-03  3.35148759e-02  4.58083861e-02 -3.93551439e-02
  2.06091180e-02 -2.40452886e-02 -1.65965464e-02 -1.83897410e-02
  8.37145932e-03 -2.33151522e-02  2.02532369e-03  9.55271069e-03
  3.93214896e-02  1.21497933e-03 -4.78472281e-03  4.55742964e-04
 -1.46091459e-02 -1.19167510e-02  1.34771867e-02  1.22902310e-02
 -2.18534302e-02 -1.90033037e-02 -3.35410722e-02  9.76113789e-03
  1.14355888e-03 -2.16755625e-02 -3.43450196e-02  8.96223336e-02
 -1.86921898e-02 -1.86789432e-03 -6.30426293e-05 -4.96459976e-02
 -4.92570102e-02  1.51033914e-02  3.06071434e-02 -4.34846431e-03
 -5.86584881e-02  7.86475763e-02 -7.20822662e-02 -2.33821641e-03
  6.43206760e-04  4.04094644e-02  1.79069547e-03 -2.48203836e-02
 -1.76929794e-02  6.49029613e-02  8.86854976e-02  2.51552947e-02
  5.94177807e-04 -4.90011200e-02  5.65331914e-02 -1.38277085e-02
 -4.16278839e-04  4.87172743e-03  1.94211509e-02 -5.52528026e-03
 -6.65653450e-03 -5.18218614e-02  6.40335074e-03 -1.30389044e-02
 -3.98579873e-02 -1.71273369e-02  1.89144514e-03  5.63995913e-02
  1.38344504e-02 -4.72361408e-03  2.62017027e-02  2.34862939e-02
 -2.84128543e-02  3.99025232e-02  1.89290388e-33  5.04494198e-02
 -3.71161029e-02 -1.10934051e-02  3.27029563e-02  4.76033688e-02
  1.94954965e-02 -2.92951167e-02 -6.20283093e-03  1.29611986e-02
 -4.53456305e-02  5.01346625e-02  2.25898772e-02 -2.37086439e-03
 -3.06852702e-02 -4.50394228e-02  3.44091957e-03 -1.10027097e-01
 -1.60905942e-02  3.62319523e-03 -6.44302145e-02  2.67695226e-02
 -2.51080804e-02 -4.48723994e-02 -4.38237078e-02  6.16346411e-02
  2.16139778e-02 -2.91350821e-04 -2.21088901e-02 -5.32794595e-02
  2.44170912e-02 -4.41390909e-02  3.94438654e-02  6.65638270e-03
  3.13827395e-02 -1.34930322e-02  3.32640857e-02 -7.08558708e-02
  5.13248565e-03 -3.22791748e-02  1.91729292e-02  9.30475816e-03
  7.07171708e-02  4.54494059e-02 -2.32694484e-02  3.60625573e-02
  2.76523978e-02 -1.52720092e-02  4.49599400e-02 -4.71493825e-02
 -1.38154486e-02  2.23439443e-03 -5.32258078e-02  3.01829185e-02
  8.40122532e-03  3.45614627e-02  4.06889543e-02  1.59134399e-02
 -3.52201425e-02  7.07373815e-03  1.36909157e-03 -3.06314081e-02
 -3.14736413e-03 -5.56576364e-02 -1.72248129e-02  1.84886642e-02
  2.27953959e-02 -1.07468823e-02  2.15038303e-02  1.46420272e-02
  3.53388302e-02 -8.48077089e-02  4.22221534e-02  9.01393313e-03
 -4.36560344e-03 -3.42221409e-02 -3.83128616e-04 -6.89100614e-03
 -1.46553328e-03  1.96885448e-02 -4.05921135e-03  1.65712126e-02
  1.61781500e-03 -3.94986980e-02 -5.87351434e-02 -3.86721715e-02
  4.40056697e-02  2.89182086e-02  2.71853078e-02  2.92697866e-02
  6.94212446e-04 -6.65906444e-02  5.20657562e-02 -6.30395189e-02
  6.90798915e-04 -1.48335472e-04 -3.58479074e-03 -1.32506173e-02
 -3.86422761e-02 -2.71895202e-03  2.99830921e-02 -4.47605178e-03
 -4.11643907e-02 -4.00681607e-02 -3.09579875e-02 -6.73377216e-02
 -6.05825633e-02  1.01124020e-02 -4.53737043e-02  1.74606722e-02
 -3.48051824e-02  7.04624429e-02  1.73900649e-02 -4.21681851e-02
 -3.76273021e-02 -1.22253094e-02  3.79240811e-02 -4.27425615e-02
 -9.78147844e-04 -5.39142126e-03  3.27997771e-03  1.91107113e-03
 -3.02097877e-03 -3.20071764e-02  2.34329216e-02  2.57440340e-02
 -2.05535088e-02  3.14770179e-04 -2.08386052e-02 -1.28778061e-02
  3.78830521e-03  2.17058063e-02  1.36409635e-02  4.54049371e-03
 -1.17270148e-03 -1.19682662e-02  3.38390805e-02  1.07022608e-02
 -9.92485322e-03 -1.75539125e-02  2.60513159e-03 -5.77690750e-02
 -8.06862768e-03 -9.44054453e-04  3.85735859e-03  1.16646802e-02
 -3.34003419e-02 -4.32189368e-03 -3.92493829e-02  1.41409691e-02
 -1.27856303e-02 -1.76706612e-02  4.70622629e-03  8.24989844e-03
  8.37210566e-03  2.12707762e-02 -4.23677191e-02 -3.19588035e-02
  4.51897420e-02 -5.01178950e-02 -4.52785343e-02  3.11982222e-02
 -7.06238747e-02 -2.66414806e-02  3.32115538e-04 -8.06434639e-03
 -1.44502781e-02  2.61613838e-02 -4.65901121e-02  5.98967858e-02
  5.36403768e-02 -3.80888022e-02 -7.82947317e-02 -1.66371185e-02
  6.00404805e-03 -4.98787090e-02 -2.68604811e-02 -1.92103032e-02
 -2.80662496e-02 -3.26868705e-02 -3.09475828e-02  5.34310639e-02
  6.83139777e-03  2.10895482e-02  9.42556746e-03 -4.47453298e-02
 -1.58510916e-02 -2.89652348e-02 -2.14786530e-02  2.14822646e-02
  3.57409008e-03  1.12955784e-02  3.22864614e-02  1.17551595e-01
  1.69600211e-02  6.17523724e-03  1.72413718e-02  3.53145562e-02
 -1.02567524e-02 -4.77839261e-02  4.28896174e-02  4.66637611e-02
 -2.86616422e-02 -1.21308845e-02  2.00530561e-03  8.30599666e-02
 -1.86566990e-02  2.40654088e-04  7.57704377e-02 -2.23814771e-02
  3.60207707e-02 -3.81536782e-02  8.02612863e-03  2.65802965e-02
  3.52729037e-02  1.76858418e-02  1.49024753e-02  1.01220999e-02
 -3.44730467e-02 -1.03954589e-02 -2.71815527e-03 -6.14118427e-02
 -6.01999741e-03 -8.40114336e-03  1.89562514e-02  2.74228938e-02
 -4.27106097e-02 -7.96554983e-03 -1.76227372e-02 -3.32797877e-02
 -2.87927780e-03 -3.76716740e-02 -4.34265025e-02  8.62857606e-03
  7.39023015e-02  6.38978481e-02  3.75977233e-02  3.62312794e-02
  1.55081134e-02  8.46320838e-02  6.70088083e-02 -6.40256330e-02
  9.79566947e-03  4.00203243e-02  1.01800356e-02 -6.01239838e-02
  4.11873534e-02  1.57224410e-03 -3.63928936e-02  1.50748889e-03
 -1.54866278e-02  4.70240600e-02  3.19869742e-02 -1.93243213e-02
  3.66402045e-02 -1.26321532e-03  2.59795841e-02 -6.07754812e-02
  5.49592748e-02  1.59928482e-02 -8.14897567e-02  7.81675503e-02
 -1.48832211e-02 -1.82633623e-02 -7.54048899e-02 -6.00411557e-02
 -4.48304452e-02 -1.74485687e-02 -5.94441220e-02 -5.00992946e-02
  4.78421412e-02  1.18698115e-02  2.17829477e-02  3.82057838e-02]"
